critic,country,org,movie_name,movie_director,movie_year,d1,d2,d1_url,direc_birthyear,birth_place,d_countries
Fernanda Solórzano,Mexico,Letras Libres Magazine,Birdman ,Alejandro González Iñárritu,2014.0,Alejandro González Iñárritu,,/name/nm0327944/,1963.0,"Mexico City, Distrito Federal, Mexico", Mexico
Fernanda Solórzano,Mexico,Letras Libres Magazine,Grizzly Man ,Werner Herzog,2005.0,Werner Herzog,,/name/nm0001348/,1942.0,"Munich, Bavaria, Germany", Germany
David Stratton,Australia,The Australian,Amour ,Michael Haneke,2012.0,Michael Haneke,,/name/nm0359734/,1942.0,"Munich, Bavaria, Germany", Germany
David Stratton,Australia,The Australian,Distant ,Nuri Bilge Ceylan,2002.0,Nuri Bilge Ceylan,,/name/nm0149196/,1959.0,"Istanbul, Turkey", Turkey
David Stratton,Australia,The Australian,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
David Stratton,Australia,The Australian,Samson & Delilah ,Warwick Thornton,2009.0,Warwick Thornton,,/name/nm0861610/,,,
David Stratton,Australia,The Australian,Leviathan ,Andrey Zvyagintsev,2014.0,Andrey Zvyagintsev,,/name/nm1168657/,1964.0,"Novosibirsk, Novosibirskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
David Stratton,Australia,The Australian,Still Walking ,Hirokazu Koreeda,2008.0,Hirokazu Koreeda,,/name/nm0466153/,1962.0,"Tokyo, Japan", Japan
David Stratton,Australia,The Australian,Talk to Her ,Pedro Almodóvar,2002.0,Pedro Almodóvar,,/name/nm0000264/,1949.0,"Calzada de Calatrava, Ciudad Real, Castilla-La Mancha, Spain", Spain
David Stratton,Australia,The Australian,Million Dollar Baby ,Clint Eastwood,2004.0,Clint Eastwood,,/name/nm0000142/,1930.0,"San Francisco, California, USA", USA
David Stratton,Australia,The Australian,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
David Stratton,Australia,The Australian,The Man Without A Past ,Aki Kaurismäki,2002.0,Aki Kaurismäki,,/name/nm0442454/,1957.0,"Orimattila, Finland", Finland
Cédric Succivalli,Italy,International Cinephile Society,Mysteries of Lisbon ,Raoul Ruiz,2010.0,Raoul Ruiz,,/name/nm0749914/,1941.0,"Puerto Montt, Chile", Chile
Cédric Succivalli,Italy,International Cinephile Society,Margaret ,Kenneth Lonergan,2011.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Cédric Succivalli,Italy,International Cinephile Society,The New World ,Terrence Malick,2005.0,Terrence Malick,,/name/nm0000517/,1943.0,"Ottawa, Illinois, USA", USA
Cédric Succivalli,Italy,International Cinephile Society,Secret Things ,Jean-Claude Brisseau,2002.0,Jean-Claude Brisseau,,/name/nm0109885/,1944.0,"Paris, France", France
Cédric Succivalli,Italy,International Cinephile Society,La Ciénaga ,Lucrecia Martel,2001.0,Lucrecia Martel,,/name/nm0551506/,1966.0,"Salta, Argentina", Argentina
Cédric Succivalli,Italy,International Cinephile Society,Toni Erdmann ,Maren Ade,2016.0,Maren Ade,,/name/nm0011752/,1976.0,"Karlsruhe, Baden-Württemberg, Germany", Germany
Cédric Succivalli,Italy,International Cinephile Society,In the Family ,Patrick Wang,2011.0,Patrick Wang,,/name/nm1169526/,,,
Cédric Succivalli,Italy,International Cinephile Society,Tabu ,Miguel Gomes,2012.0,Miguel Gomes,,/name/nm0326937/,,,
Cédric Succivalli,Italy,International Cinephile Society,Gerry ,Gus Van Sant,2002.0,Gus Van Sant,,/name/nm0001814/,1952.0,"Louisville, Kentucky, USA", USA
Cédric Succivalli,Italy,International Cinephile Society,Tropical Malady ,Apichatpong Weerasethakul,2004.0,Apichatpong Weerasethakul,,/name/nm0917405/,1970.0,"Bangkok, Thailand", Thailand
Alin Tasciyan,Turkey,Star,The Turin Horse ,Béla Tarr and Ágnes Hranitzky,2011.0,Béla Tarr, Ágnes Hranitzky,/name/nm0850601/,1955.0,"Pécs, Hungary", Hungary
Alin Tasciyan,Turkey,Star,The Return ,Andrey Zvyagintsev,2003.0,Andrey Zvyagintsev,,/name/nm1168657/,1964.0,"Novosibirsk, Novosibirskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Alin Tasciyan,Turkey,Star,The White Ribbon ,Michael Haneke,2009.0,Michael Haneke,,/name/nm0359734/,1942.0,"Munich, Bavaria, Germany", Germany
Alin Tasciyan,Turkey,Star,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Alin Tasciyan,Turkey,Star,Songs from the Second Floor ,Roy Andersson,2000.0,Roy Andersson,,/name/nm0027815/,1943.0,"Gothenburg, Västra Götalands län, Sweden", Sweden
Alin Tasciyan,Turkey,Star,Journey to the West ,Tsai Ming-liang,2014.0,Tsai Ming-liang,,/title/tt5012990/,,,
Alin Tasciyan,Turkey,Star,The 3 Rooms of Melancholia ,Pirjo Honkasalo,2004.0,Pirjo Honkasalo,,/name/nm0393345/,1947.0,"Helsinki, Finland", Finland
Alin Tasciyan,Turkey,Star,The Gleaners and I ,Agnès Varda,2000.0,Agnès Varda,,/name/nm0889513/,1928.0,"Brussels, Belgium", Belgium
Alin Tasciyan,Turkey,Star,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Alin Tasciyan,Turkey,Star,Japon ,Carlos Reygadas,2002.0,Carlos Reygadas,,/name/nm1196161/,1971.0,"Mexico City, Distrito Federal, Mexico", Mexico
Charles Taylor,US,The Yale Review,Blue Is the Warmest Color ,Abdellatif Kechiche,2013.0,Abdellatif Kechiche,,/name/nm0444244/,1960.0,"Tunis, Tunisia", Tunisia
Charles Taylor,US,The Yale Review,Only Lovers Left Alive ,Jim Jarmusch,2013.0,Jim Jarmusch,,/name/nm0000464/,1953.0,"Akron, Ohio, USA", USA
Charles Taylor,US,The Yale Review,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Charles Taylor,US,The Yale Review,Somewhere ,Sofia Coppola,2010.0,Sofia Coppola,,/name/nm0001068/,1971.0,"New York City, New York, USA", USA
Charles Taylor,US,The Yale Review,25th Hour ,Spike Lee,2002.0,Spike Lee,,/name/nm0000490/,1957.0,"Atlanta, Georgia, USA", USA
Charles Taylor,US,The Yale Review,Inglourious Basterds ,Quentin Tarantino,2009.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Charles Taylor,US,The Yale Review,The Artist ,Michel Hazanavicius,2011.0,Michel Hazanavicius,,/name/nm0371890/,1967.0,"Paris, France", France
Charles Taylor,US,The Yale Review,Phoenix ,Christian Petzold,2014.0,Christian Petzold,,/name/nm0678857/,1960.0,"Hilden, North Rhine-Westphalia, Germany", Germany
Charles Taylor,US,The Yale Review,Femme Fatale ,Brian De Palma,2002.0,Brian De Palma,,/name/nm0000361/,1940.0,"Newark, New Jersey, USA", USA
Charles Taylor,US,The Yale Review,Fantastic Mr Fox ,Wes Anderson,2009.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Ella Taylor,US,NPR.org,Neighboring Sounds ,Kleber Mendonça Filho,2012.0,Kleber Mendonça Filho,,/name/nm2207625/,,,
Ella Taylor,US,NPR.org,The Master ,Paul Thomas Anderson,2012.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Ella Taylor,US,NPR.org,The Band’s Visit ,Eran Kolirin,2007.0,Eran Kolirin,,/name/nm0464115/,1973.0,"Holon, Israel", Israel
Ella Taylor,US,NPR.org,Time Out ,Laurent Cantet,2001.0,Laurent Cantet,,/name/nm0134559/,1961.0,"Melle, Deux-Sevres, France", France
Ella Taylor,US,NPR.org,Margaret ,Kenneth Lonergan,2011.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Ella Taylor,US,NPR.org,Ratatouille ,Brad Bird and Jan Pinkava,2007.0,Brad Bird, Jan Pinkava,/name/nm0083348/,1957.0,"Kalispell, Montana, USA", USA
Ella Taylor,US,NPR.org,Burning Bush ,Agnieszka Holland,2013.0,Agnieszka Holland,,/name/nm0002140/,1948.0,"Warsaw, Mazowieckie, Poland", Poland
Ella Taylor,US,NPR.org,"4 Months, 3 Weeks & 2 Days ",Cristian Mungiu,2007.0,Cristian Mungiu,,/name/nm0612816/,1968.0,"Iasi, Romania", Romania
Ella Taylor,US,NPR.org,Leviathan ,Andrey Zvyagintsev,2014.0,Andrey Zvyagintsev,,/name/nm1168657/,1964.0,"Novosibirsk, Novosibirskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Ella Taylor,US,NPR.org,Barbara ,Christian Petzold,2012.0,Christian Petzold,,/name/nm0678857/,1960.0,"Hilden, North Rhine-Westphalia, Germany", Germany
Stephen Teo,Singapore,Nanyang Techological University,The Assassin ,Hou Hsiao-hsien,2015.0,Hou Hsiao-hsien,,/title/tt4092526/,,,
Stephen Teo,Singapore,Nanyang Techological University,The Grand Budapest Hotel ,Wes Anderson,2014.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Stephen Teo,Singapore,Nanyang Techological University,Inception ,Christopher Nolan,2010.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Stephen Teo,Singapore,Nanyang Techological University,Uncle Boonmee Who Can Recall His Past Lives ,Apichatpong Weerasethakul,2010.0,Apichatpong Weerasethakul,,/name/nm0917405/,1970.0,"Bangkok, Thailand", Thailand
Stephen Teo,Singapore,Nanyang Techological University,The Act of Killing ,Joshua Oppenheimer,2012.0,Joshua Oppenheimer,,/name/nm1484791/,1974.0,"Texas, USA", USA
Stephen Teo,Singapore,Nanyang Techological University,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Stephen Teo,Singapore,Nanyang Techological University,A Tale of Two Sisters ,Kim Jee-woon,2003.0,Kim Jee-woon,,/name/nm0453518/,1964.0,"Seoul, South Korea", South Korea
Stephen Teo,Singapore,Nanyang Techological University,Still Life ,Jia Zhangke,2006.0,Jia Zhangke,,/title/tt4092686/,,,
Stephen Teo,Singapore,Nanyang Techological University,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Stephen Teo,Singapore,Nanyang Techological University,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Kristin Thompson,US,University of Wisconsin-Madison,Goodbye to Language ,Jean-Luc Godard,2014.0,Jean-Luc Godard,,/name/nm0000419/,1930.0,"Paris, France", France
Kristin Thompson,US,University of Wisconsin-Madison,Russian Ark ,Aleksandr Sokurov,2002.0,Aleksandr Sokurov,,/name/nm0812546/,1951.0,"Podorvikha, Irkutskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Kristin Thompson,US,University of Wisconsin-Madison,Holy Motors ,Leos Carax,2012.0,Leos Carax,,/name/nm0136021/,1960.0,"Suresnes, Seine [now Hauts-de-Seine], France", France
Kristin Thompson,US,University of Wisconsin-Madison,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Kristin Thompson,US,University of Wisconsin-Madison,Gravity ,Alfonso Cuarón,2013.0,Alfonso Cuarón,,/name/nm0190859/,1961.0,"Mexico City, Distrito Federal, Mexico", Mexico
Kristin Thompson,US,University of Wisconsin-Madison,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Kristin Thompson,US,University of Wisconsin-Madison,About Elly ,Asghar Farhadi,2009.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Kristin Thompson,US,University of Wisconsin-Madison,Moonrise Kingdom ,Wes Anderson,2012.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Kristin Thompson,US,University of Wisconsin-Madison,The Headless Woman ,Lucrecia Martel,2008.0,Lucrecia Martel,,/name/nm0551506/,1966.0,"Salta, Argentina", Argentina
Kristin Thompson,US,University of Wisconsin-Madison,Pan's Labyrinth ,Guillermo Del Toro,2006.0,Guillermo Del Toro,,/name/nm0868219/,1964.0,"Guadalajara, Jalisco, Mexico", Mexico
Scott Tobias,US,Freelance film critic,The Tree of Life ,Terrence Malick,2011.0,Terrence Malick,,/name/nm0000517/,1943.0,"Ottawa, Illinois, USA", USA
Scott Tobias,US,Freelance film critic,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Scott Tobias,US,Freelance film critic,Zodiac ,David Fincher,2007.0,David Fincher,,/name/nm0000399/,1962.0,"Denver, Colorado, USA", USA
Scott Tobias,US,Freelance film critic,Yi Yi: A One and a Two ,Edward Yang,2000.0,Edward Yang,,/name/nm0945981/,1947.0,"Shanghai, China", China
Scott Tobias,US,Freelance film critic,Margaret ,Kenneth Lonergan,2011.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Scott Tobias,US,Freelance film critic,Meek's Cutoff ,Kelly Reichardt,2010.0,Kelly Reichardt,,/name/nm0716980/,,,
Scott Tobias,US,Freelance film critic,25th Hour ,Spike Lee,2002.0,Spike Lee,,/name/nm0000490/,1957.0,"Atlanta, Georgia, USA", USA
Scott Tobias,US,Freelance film critic,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Scott Tobias,US,Freelance film critic,Certified Copy ,Abbas Kiarostami,2010.0,Abbas Kiarostami,,/name/nm0452102/,1940.0,"Tehran, Iran", Iran
Scott Tobias,US,Freelance film critic,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Peter Travers,US,Rolling Stone,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Peter Travers,US,Rolling Stone,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Peter Travers,US,Rolling Stone,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Peter Travers,US,Rolling Stone,The Social Network ,David Fincher,2010.0,David Fincher,,/name/nm0000399/,1962.0,"Denver, Colorado, USA", USA
Peter Travers,US,Rolling Stone,Children of Men ,Alfonso Cuarón,2006.0,Alfonso Cuarón,,/name/nm0190859/,1961.0,"Mexico City, Distrito Federal, Mexico", Mexico
Peter Travers,US,Rolling Stone,The Departed ,Martin Scorsese,2006.0,Martin Scorsese,,/name/nm0000217/,1942.0,"Queens, New York City, New York, USA", USA
Peter Travers,US,Rolling Stone,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Peter Travers,US,Rolling Stone,12 Years a Slave ,Steve McQueen,2013.0,Steve McQueen,,/name/nm0000537/,1930.0,"Beech Grove, Indiana, USA", USA
Peter Travers,US,Rolling Stone,Memento ,Christopher Nolan,2000.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Peter Travers,US,Rolling Stone,Manchester by the Sea ,Kenneth Lonergan,2016.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Brian Truitt,US,USA Today,The Dark Knight ,Christopher Nolan,2008.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Brian Truitt,US,USA Today,Mad Max: Fury Road ,George Miller,2015.0,George Miller,,/name/nm0004306/,1945.0,"Chinchilla, Queensland, Australia", Australia
Brian Truitt,US,USA Today,Captain America: Winter Soldier ,Anthony and Joe Russo,2014.0,Anthony, Joe Russo,/name/nm3597101/,1987.0,"Sacramento County, California, USA", USA
Brian Truitt,US,USA Today,Star Wars: Episode VII – The Force Awakens ,J. J. Abrams,2015.0,J. J. Abrams,,/title/tt1953491/,,,
Brian Truitt,US,USA Today,Love Actually ,Richard Curtis,2003.0,Richard Curtis,,/name/nm0193485/,1956.0,"Wellington, New Zealand", New Zealand
Brian Truitt,US,USA Today,Brick ,Rian Johnson,2005.0,Rian Johnson,,/name/nm0426059/,1973.0,"Silver Spring, Maryland, USA", USA
Brian Truitt,US,USA Today,Chicago ,Rob Marshall,2002.0,Rob Marshall,,/name/nm0551128/,1960.0,"Madison, Wisconsin, USA", USA
Brian Truitt,US,USA Today,Tropic Thunder ,Ben Stiller,2008.0,Ben Stiller,,/name/nm0001774/,1965.0,"New York City, New York, USA", USA
Brian Truitt,US,USA Today,High Fidelity ,Stephen Frears,2000.0,Stephen Frears,,/name/nm0001241/,1941.0,"Leicester, Leicestershire, England, UK", UK
Brian Truitt,US,USA Today,Silver Linings Playbook ,David O. Russell,2012.0,David O. Russell,,/name/nm0751102/,1958.0,"Manhattan, New York City, New York, USA", USA
Rahul Verma,UK,Freelance film critic,City of God ,Fernando Meirelles and Kátia Lund,2002.0,Fernando Meirelles, Kátia Lund,/name/nm0576987/,1955.0,"São Paulo, São Paulo, Brazil", Brazil
Rahul Verma,UK,Freelance film critic,The Dark Knight ,Christopher Nolan,2008.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Rahul Verma,UK,Freelance film critic,Pan's Labyrinth ,Guillermo Del Toro,2006.0,Guillermo Del Toro,,/name/nm0868219/,1964.0,"Guadalajara, Jalisco, Mexico", Mexico
Rahul Verma,UK,Freelance film critic,The Lives of Others ,Florian Henckel von Donnersmarck,2006.0,Florian Henckel von Donnersmarck,,/name/nm0003697/,1973.0,"Cologne, North Rhine-Westphalia, Germany", Germany
Rahul Verma,UK,Freelance film critic,Four Lions ,Christopher Morris,2010.0,Christopher Morris,,/name/nm0606439/,1965.0,"Bristol, England, UK", UK
Rahul Verma,UK,Freelance film critic,Amores Perros ,Alejandro González Iñárritu,2000.0,Alejandro González Iñárritu,,/name/nm0327944/,1963.0,"Mexico City, Distrito Federal, Mexico", Mexico
Rahul Verma,UK,Freelance film critic,Gangs of Wasseypur ,Anurag Kashyap,2012.0,Anurag Kashyap,,/name/nm0440604/,1972.0,"Gorakhpur, Uttar Pradesh, India", India
Rahul Verma,UK,Freelance film critic,District 9 ,Neill Blomkamp,2009.0,Neill Blomkamp,,/name/nm0088955/,1979.0,"Johannesburg, South Africa", South Africa
Rahul Verma,UK,Freelance film critic,Lagaan: Once Upon a Time in India ,Ashutosh Gowariker,2001.0,Ashutosh Gowariker,,/name/nm0332950/,1964.0,1964,1964
Rahul Verma,UK,Freelance film critic,This Is England ,Shane Meadows,2006.0,Shane Meadows,,/name/nm0276349/,1972.0,"Uttoxeter, Staffordshire, England, UK", UK
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,The Assassin ,Hou Hsiao-hsien,2015.0,Hou Hsiao-hsien,,/title/tt4092526/,,,
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,Moulin Rouge! ,Baz Luhrmann,2001.0,Baz Luhrmann,,/name/nm0525303/,1962.0,"New South Wales, Australia", Australia
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,Tropical Malady ,Apichatpong Weerasethakul,2004.0,Apichatpong Weerasethakul,,/name/nm0917405/,1970.0,"Bangkok, Thailand", Thailand
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,"4 Months, 3 Weeks & 2 Days ",Cristian Mungiu,2007.0,Cristian Mungiu,,/name/nm0612816/,1968.0,"Iasi, Romania", Romania
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,Yi Yi: A One and a Two ,Edward Yang,2000.0,Edward Yang,,/name/nm0945981/,1947.0,"Shanghai, China", China
Wen Tien-Hsiang,Taiwan,Taipei Golden Horse Film Festival,Bowling for Columbine ,Michael Moore,2002.0,Michael Moore,,/name/nm0601619/,1954.0,"Flint, Michigan, USA", USA
Stephen Whitty,US,Freelance film critic,Shame ,Steve McQueen,2011.0,Steve McQueen,,/name/nm0000537/,1930.0,"Beech Grove, Indiana, USA", USA
Stephen Whitty,US,Freelance film critic,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Stephen Whitty,US,Freelance film critic,Pan's Labyrinth ,Guillermo Del Toro,2006.0,Guillermo Del Toro,,/name/nm0868219/,1964.0,"Guadalajara, Jalisco, Mexico", Mexico
Stephen Whitty,US,Freelance film critic,The Skin I Live In ,Pedro Almodóvar,2011.0,Pedro Almodóvar,,/name/nm0000264/,1949.0,"Calzada de Calatrava, Ciudad Real, Castilla-La Mancha, Spain", Spain
Stephen Whitty,US,Freelance film critic,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Stephen Whitty,US,Freelance film critic,The Hurt Locker ,Kathryn Bigelow,2008.0,Kathryn Bigelow,,/name/nm0000941/,1951.0,"San Carlos, California, USA", USA
Stephen Whitty,US,Freelance film critic,"4 Months, 3 Weeks & 2 Days ",Cristian Mungiu,2007.0,Cristian Mungiu,,/name/nm0612816/,1968.0,"Iasi, Romania", Romania
Stephen Whitty,US,Freelance film critic,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Stephen Whitty,US,Freelance film critic,The Royal Tenenbaums ,Wes Anderson,2001.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Stephen Whitty,US,Freelance film critic,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Alissa Wilkinson,US,Christianity Today,No Country For Old Men ,Joel and Ethan Coen,2007.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Alissa Wilkinson,US,Christianity Today,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Alissa Wilkinson,US,Christianity Today,WALL-E ,Andrew Stanton,2008.0,Andrew Stanton,,/name/nm0004056/,1965.0,"Boston, Massachusetts, USA", USA
